PassengerId,Passenger_group,Passenger_No,HomePlanet,CryoSleep,Cabin,Cabin_Deck,Cabin_Side,Cabin_DS,Destination,Age,Age_Catg,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Total_Expenses,Name,Transported
8624_02,8624,02,Earth,True,G/1390/S,G,S,GS,TRAPPIST-1e,6.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Eristy Kramorry,False
8626_01,8626,01,Earth,False,F/1770/P,F,P,FP,TRAPPIST-1e,26.0,21-40,False,1.0,0.0,1.0,15.0,854.0,870.0,Alber Corman,False
8628_01,8628,01,Earth,False,F/1664/S,F,S,FS,PSO J318.5-22,49.0,41-60,False,0.0,18.0,0.0,0.0,686.0,686.0,Enry Johnsondez,False
8629_01,8629,01,Earth,True,G/1391/S,G,S,GS,TRAPPIST-1e,28.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Royce Hamberterry,True
8631_01,8631,01,Mars,True,E/553/P,E,P,EP,TRAPPIST-1e,37.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Denuts Stité,False
8633_01,8633,01,Earth,False,F/1665/S,F,S,FS,TRAPPIST-1e,17.0,0-20,False,2.0,33.0,97.0,553.0,0.0,555.0,Jenne Daughessey,False
8634_01,8634,01,Earth,False,G/1392/S,G,S,GS,TRAPPIST-1e,38.0,21-40,False,1739.0,0.0,0.0,83.0,0.0,1822.0,Wenny Hurchez,False
8635_01,8635,01,Earth,False,E/554/P,E,P,EP,TRAPPIST-1e,18.0,0-20,False,224.0,0.0,0.0,0.0,1384.0,1608.0,Joanry Welles,False
8636_01,8636,01,Mars,True,F/1772/P,F,P,FP,TRAPPIST-1e,55.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Panzel Ruity,True
8637_01,8637,01,Earth,True,F/1773/P,F,P,FP,TRAPPIST-1e,28.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Sinkes Spien,True
8637_02,8637,02,Mars,False,F/1773/P,F,P,FP,TRAPPIST-1e,25.0,21-40,False,987.0,0.0,6221.0,141.0,0.0,1128.0,Varz Spien,True
8637_03,8637,03,Mars,False,E/555/P,E,P,EP,TRAPPIST-1e,17.0,0-20,False,330.0,1.0,967.0,0.0,0.0,330.0,Nakes Spien,False
8638_01,8638,01,Earth,True,G/1402/P,G,P,GP,TRAPPIST-1e,22.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Therta Holliams,False
8638_02,8638,02,Earth,False,G/1402/P,G,P,GP,TRAPPIST-1e,4.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Janee Holliams,True
8638_03,8638,03,Earth,False,G/1402/P,G,P,GP,55 Cancri e,3.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Britta Holliams,True
8639_01,8639,01,Mars,True,E/567/S,E,S,ES,TRAPPIST-1e,21.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Wifts Berle,False
8639_02,8639,02,Mars,False,D/260/S,D,S,DS,TRAPPIST-1e,24.0,21-40,False,1455.0,2207.0,163.0,2354.0,0.0,3809.0,Cruts Berle,False
8640_01,8640,01,Earth,False,F/1666/S,F,S,FS,TRAPPIST-1e,50.0,41-60,False,133.0,0.0,525.0,0.0,31.0,164.0,Diandy Hurchrisong,False
8641_01,8641,01,Mars,False,F/1667/S,F,S,FS,TRAPPIST-1e,3.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Cint Mille,True
8641_02,8641,02,Mars,False,F/1667/S,F,S,FS,TRAPPIST-1e,19.0,0-20,False,1146.0,0.0,3.0,0.0,0.0,1146.0,Conth Mille,False
8641_03,8641,03,Mars,True,F/1667/S,F,S,FS,TRAPPIST-1e,22.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Pech Mille,True
8642_01,8642,01,Earth,False,F/1774/P,F,P,FP,PSO J318.5-22,20.0,0-20,False,0.0,4.0,0.0,0.0,625.0,625.0,Yolace Berreranks,False
8643_01,8643,01,Mars,False,F/1775/P,F,P,FP,TRAPPIST-1e,18.0,0-20,False,2048.0,0.0,2.0,848.0,0.0,2896.0,Dow Ramad,False
8644_01,8644,01,Earth,False,F/1668/S,F,S,FS,TRAPPIST-1e,27.0,21-40,False,20.0,0.0,11.0,0.0,848.0,868.0,Shawne Dunnisey,False
8644_02,8644,02,Earth,False,F/1668/S,F,S,FS,TRAPPIST-1e,29.0,21-40,False,0.0,0.0,0.0,0.0,1972.0,1972.0,Ninaha Dunnisey,False
8645_01,8645,01,Earth,False,F/1776/P,F,P,FP,55 Cancri e,23.0,21-40,False,1.0,26.0,1908.0,318.0,0.0,319.0,Herita Arneras,True
8646_01,8646,01,Europa,True,C/325/S,C,S,CS,TRAPPIST-1e,48.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Neutrak Vertfull,True
8646_02,8646,02,Europa,False,C/325/S,C,S,CS,TRAPPIST-1e,32.0,21-40,False,0.0,1285.0,0.0,3030.0,334.0,3364.0,Enifik Vertfull,False
8646_03,8646,03,Europa,True,C/325/S,C,S,CS,TRAPPIST-1e,55.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Atonon Vertfull,True
8646_04,8646,04,Europa,False,C/325/S,C,S,CS,55 Cancri e,49.0,41-60,False,3.0,1108.0,2.0,5775.0,1964.0,7742.0,Chamark Vertfull,False
8650_01,8650,01,Earth,True,G/1404/P,G,P,GP,TRAPPIST-1e,15.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Artis Weberton,True
8653_01,8653,01,Earth,True,G/1393/S,G,S,GS,TRAPPIST-1e,50.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Racily Bairdyork,True
8654_01,8654,01,Earth,False,F/1779/P,F,P,FP,TRAPPIST-1e,35.0,21-40,False,777.0,0.0,23.0,0.0,61.0,838.0,Jeresa Noelan,False
8656_01,8656,01,Europa,False,A/103/S,A,S,AS,TRAPPIST-1e,29.0,21-40,False,0.0,4455.0,0.0,1663.0,4435.0,6098.0,Antinon Imparmle,False
8656_02,8656,02,Europa,False,A/103/S,A,S,AS,55 Cancri e,38.0,21-40,True,0.0,1298.0,0.0,1841.0,1547.0,3388.0,Almino Rotter,False
8656_03,8656,03,Europa,True,A/103/S,A,S,AS,55 Cancri e,29.0,21-40,True,0.0,0.0,0.0,0.0,0.0,0.0,Eltares Imparmle,True
8657_01,8657,01,Mars,False,F/1780/P,F,P,FP,TRAPPIST-1e,39.0,21-40,False,200.0,0.0,1083.0,65.0,0.0,265.0,Caish Harta,True
8658_01,8658,01,Mars,False,E/568/S,E,S,ES,TRAPPIST-1e,49.0,41-60,False,0.0,1.0,1364.0,226.0,0.0,226.0,Ney Forne,True
8658_02,8658,02,Mars,False,F/1673/S,F,S,FS,TRAPPIST-1e,39.0,21-40,False,345.0,0.0,848.0,0.0,116.0,461.0,Batech Forne,False
8659_01,8659,01,Earth,False,F/1781/P,F,P,FP,TRAPPIST-1e,19.0,0-20,False,125.0,556.0,23.0,0.0,0.0,125.0,Coley Ryanglasey,True
8661_01,8661,01,Earth,False,F/1675/S,F,S,FS,TRAPPIST-1e,19.0,0-20,False,886.0,0.0,0.0,1587.0,12.0,2485.0,Herina Pierry,False
8663_01,8663,01,Earth,False,G/1394/S,G,S,GS,TRAPPIST-1e,14.0,0-20,False,450.0,4791.0,896.0,0.0,0.0,450.0,Fery Hurchrisong,True
8663_02,8663,02,Earth,True,G/160/P,G,P,GP,55 Cancri e,40.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Donnie Hurchrisong,True
8664_01,8664,01,Earth,False,G/1395/S,G,S,GS,TRAPPIST-1e,40.0,21-40,False,909.0,0.0,0.0,0.0,0.0,909.0,Loisey Hallahaney,False
8667_01,8667,01,Mars,False,F/1676/S,F,S,FS,TRAPPIST-1e,20.0,0-20,False,733.0,0.0,455.0,0.0,0.0,733.0,Koat Kad,False
8668_01,8668,01,Mars,True,F/1783/P,F,P,FP,TRAPPIST-1e,6.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Mall Rapie,True
8668_02,8668,02,Mars,False,D/269/P,D,P,DP,TRAPPIST-1e,41.0,41-60,False,806.0,16.0,125.0,1008.0,0.0,1814.0,Mulk Rapie,False
8668_03,8668,03,Mars,False,E/556/P,E,P,EP,TRAPPIST-1e,37.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Toat Rapie,False
8669_01,8669,01,Earth,False,F/1677/S,F,S,FS,TRAPPIST-1e,31.0,21-40,False,949.0,0.0,22.0,0.0,0.0,949.0,Morrie Cartiz,False
8669_02,8669,02,Earth,False,G/1397/S,G,S,GS,TRAPPIST-1e,8.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Craine Cartiz,False
8669_03,8669,03,Earth,False,F/1677/S,F,S,FS,TRAPPIST-1e,55.0,41-60,False,506.0,0.0,456.0,0.0,0.0,506.0,Leence Cartiz,False
8670_01,8670,01,Earth,True,G/1398/S,G,S,GS,PSO J318.5-22,16.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Evenna Williotters,True
8671_01,8671,01,Europa,False,A/90/P,A,P,AP,55 Cancri e,29.0,21-40,False,1.0,764.0,1.0,265.0,1539.0,1805.0,Avijava Ticagent,True
8672_01,8672,01,Earth,False,G/1406/P,G,P,GP,TRAPPIST-1e,40.0,21-40,False,21.0,155.0,0.0,267.0,0.0,288.0,Cary Rilley,False
8673_01,8673,01,Europa,True,C/285/P,C,P,CP,TRAPPIST-1e,27.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Taurak Pentical,True
8674_01,8674,01,Mars,False,F/1784/P,F,P,FP,TRAPPIST-1e,21.0,21-40,False,4924.0,0.0,49.0,2.0,0.0,4926.0,Gra Resty,False
8675_01,8675,01,Europa,True,B/281/P,B,P,BP,TRAPPIST-1e,25.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Benebah Droning,True
8680_01,8680,01,Mars,False,F/1786/P,F,P,FP,TRAPPIST-1e,44.0,41-60,False,0.0,971.0,700.0,0.0,0.0,0.0,Scera Sty,False
8681_01,8681,01,Mars,False,F/1787/P,F,P,FP,TRAPPIST-1e,34.0,21-40,False,368.0,499.0,1729.0,0.0,2.0,370.0,Colde Derry,False
8681_02,8681,02,Mars,False,F/1787/P,F,P,FP,TRAPPIST-1e,1.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Rionk Facle,True
8681_03,8681,03,Mars,False,F/1787/P,F,P,FP,TRAPPIST-1e,1.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Totax Derry,True
8683_01,8683,01,Earth,False,F/1679/S,F,S,FS,PSO J318.5-22,42.0,41-60,False,51.0,6.0,87.0,21.0,404.0,476.0,Dandra Prinson,False
8684_01,8684,01,Earth,False,F/1788/P,F,P,FP,TRAPPIST-1e,18.0,0-20,False,1.0,1.0,0.0,226.0,488.0,715.0,Carly Meleon,False
8685_01,8685,01,Earth,True,G/1400/S,G,S,GS,55 Cancri e,21.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Ren Midtt,True
8687_01,8687,01,Earth,False,F/1680/S,F,S,FS,TRAPPIST-1e,24.0,21-40,False,0.0,0.0,594.0,95.0,0.0,95.0,Annon Cartiz,True
8688_01,8688,01,Earth,False,F/1681/S,F,S,FS,TRAPPIST-1e,27.0,21-40,False,0.0,0.0,0.0,595.0,0.0,595.0,Eillis Moodmandez,False
8691_01,8691,01,Earth,True,G/1409/P,G,P,GP,PSO J318.5-22,18.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Thewis Pierry,False
8693_01,8693,01,Earth,True,G/1410/P,G,P,GP,PSO J318.5-22,27.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Juanna Buckson,True
8694_01,8694,01,Earth,True,G/1411/P,G,P,GP,TRAPPIST-1e,13.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Wenise Lunapperts,True
8694_02,8694,02,Earth,False,G/1411/P,G,P,GP,TRAPPIST-1e,10.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Dixiel Lunapperts,False
8694_03,8694,03,Earth,True,G/1411/P,G,P,GP,TRAPPIST-1e,8.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Reneen Lunapperts,False
8695_01,8695,01,Mars,False,F/1683/S,F,S,FS,TRAPPIST-1e,40.0,21-40,False,76.0,0.0,1169.0,0.0,64.0,140.0,Apench Seen,True
8696_01,8696,01,Europa,True,C/326/S,C,S,CS,PSO J318.5-22,35.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Bahoton Alvesssidy,True
8700_01,8700,01,Mars,False,F/1684/S,F,S,FS,TRAPPIST-1e,13.0,0-20,False,217.0,7.0,928.0,0.0,728.0,945.0,Mose Teake,False
8701_01,8701,01,Mars,False,F/1789/P,F,P,FP,55 Cancri e,19.0,0-20,False,203.0,0.0,172.0,1460.0,151.0,1814.0,Hammet Rekle,False
8703_01,8703,01,Earth,False,F/1685/S,F,S,FS,TRAPPIST-1e,44.0,41-60,False,84.0,0.0,308.0,0.0,1179.0,1263.0,Lynnie Simpsonks,False
8704_01,8704,01,Mars,True,F/1686/S,F,S,FS,TRAPPIST-1e,36.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Pie Facke,True
8704_02,8704,02,Mars,False,D/264/S,D,S,DS,TRAPPIST-1e,29.0,21-40,False,2239.0,0.0,146.0,0.0,0.0,2239.0,Cappe Facke,False
8708_01,8708,01,Earth,False,G/1413/P,G,P,GP,PSO J318.5-22,28.0,21-40,False,679.0,0.0,0.0,0.0,0.0,679.0,Annard Jacostaffey,False
8709_01,8709,01,Earth,False,F/1687/S,F,S,FS,TRAPPIST-1e,36.0,21-40,False,0.0,98.0,456.0,277.0,70.0,347.0,Sallie Cartyernan,False
8710_01,8710,01,Earth,False,F/1688/S,F,S,FS,PSO J318.5-22,24.0,21-40,False,312.0,227.0,50.0,0.0,0.0,312.0,Frandy Scheron,False
8712_01,8712,01,Mars,True,F/1792/P,F,P,FP,TRAPPIST-1e,14.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Blesh Snoff,True
8714_01,8714,01,Mars,False,D/270/P,D,P,DP,TRAPPIST-1e,50.0,41-60,False,1584.0,0.0,36.0,104.0,0.0,1688.0,Park Mad,True
8716_01,8716,01,Earth,False,F/1793/P,F,P,FP,PSO J318.5-22,20.0,0-20,False,426.0,0.0,220.0,2.0,0.0,428.0,Rankie Graneyes,False
8717_01,8717,01,Earth,False,F/1689/S,F,S,FS,TRAPPIST-1e,38.0,21-40,False,139.0,9.0,0.0,0.0,582.0,721.0,Nelley Freevenson,False
8719_01,8719,01,Europa,False,A/104/S,A,S,AS,TRAPPIST-1e,33.0,21-40,True,0.0,3076.0,0.0,3.0,994.0,997.0,Naslon Invebodene,False
8719_02,8719,02,Europa,False,A/104/S,A,S,AS,55 Cancri e,54.0,41-60,False,0.0,1821.0,2370.0,949.0,46.0,995.0,Astrak Alcemblery,False
8719_03,8719,03,Europa,False,A/104/S,A,S,AS,55 Cancri e,20.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Edaron Invebodene,True
8720_01,8720,01,Earth,False,F/1690/S,F,S,FS,55 Cancri e,23.0,21-40,False,0.0,247.0,1063.0,36.0,0.0,36.0,Enrie Bartines,True
8721_01,8721,01,Europa,True,B/337/S,B,S,BS,55 Cancri e,65.0,60+,False,0.0,0.0,0.0,0.0,0.0,0.0,Mariton Tronsive,True
8722_01,8722,01,Mars,True,E/558/P,E,P,EP,TRAPPIST-1e,51.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Cherry Pine,False
8722_02,8722,02,Mars,False,E/558/P,E,P,EP,TRAPPIST-1e,36.0,21-40,False,2002.0,0.0,10.0,87.0,0.0,2089.0,Triple Pine,False
8723_01,8723,01,Earth,False,F/1794/P,F,P,FP,TRAPPIST-1e,38.0,21-40,False,32.0,1163.0,0.0,52.0,1935.0,2019.0,Aleen Traverdy,False
8727_01,8727,01,Earth,False,F/1797/P,F,P,FP,55 Cancri e,28.0,21-40,False,34.0,0.0,0.0,0.0,658.0,692.0,Hencey Bulliamoses,False
8728_01,8728,01,Earth,False,F/1798/P,F,P,FP,TRAPPIST-1e,32.0,21-40,False,258.0,500.0,3.0,15.0,128.0,401.0,Justie Fulloydez,True
8728_02,8728,02,Earth,False,G/1416/P,G,P,GP,TRAPPIST-1e,55.0,41-60,False,694.0,0.0,1.0,87.0,0.0,781.0,Eilan Fulloydez,False
8728_03,8728,03,Earth,False,F/1798/P,F,P,FP,TRAPPIST-1e,23.0,21-40,False,1254.0,0.0,45.0,0.0,0.0,1254.0,Fanna Fulloydez,False
8728_04,8728,04,Earth,False,F/1798/P,F,P,FP,PSO J318.5-22,38.0,21-40,False,647.0,23.0,1.0,0.0,0.0,647.0,Ginald Fulloydez,False
8728_05,8728,05,Earth,True,G/1416/P,G,P,GP,55 Cancri e,18.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Weslie Fulloydez,True
8728_06,8728,06,Earth,True,G/1416/P,G,P,GP,PSO J318.5-22,32.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Kendy Fulloydez,False
8728_07,8728,07,Earth,False,G/160/P,G,P,GP,TRAPPIST-1e,44.0,41-60,False,266.0,3.0,2.0,0.0,748.0,1014.0,Delley Fulloydez,False
8728_08,8728,08,Earth,False,G/1416/P,G,P,GP,TRAPPIST-1e,62.0,60+,False,0.0,592.0,164.0,0.0,0.0,0.0,Franda Fulloydez,True
8729_01,8729,01,Europa,False,E/559/P,E,P,EP,TRAPPIST-1e,66.0,60+,False,354.0,2639.0,0.0,1180.0,0.0,1534.0,Alhaino Rewmid,False
8729_02,8729,02,Europa,False,E/559/P,E,P,EP,TRAPPIST-1e,20.0,0-20,False,0.0,7759.0,18.0,4925.0,12685.0,17610.0,Charda Rewmid,False
8732_01,8732,01,Earth,False,F/1691/S,F,S,FS,TRAPPIST-1e,19.0,0-20,False,193.0,251.0,0.0,165.0,0.0,358.0,Lestie Jacostaffey,False
8733_01,8733,01,Earth,False,G/1406/S,G,S,GS,TRAPPIST-1e,27.0,21-40,False,22.0,226.0,0.0,0.0,633.0,655.0,Leen Wolfernan,False
8734_01,8734,01,Earth,False,G/1417/P,G,P,GP,PSO J318.5-22,25.0,21-40,False,0.0,0.0,707.0,1.0,0.0,1.0,Philia Johnshines,True
8735_01,8735,01,Earth,False,F/1799/P,F,P,FP,TRAPPIST-1e,20.0,0-20,False,227.0,0.0,1.0,0.0,707.0,934.0,Glasey Ryanglasey,False
8736_01,8736,01,Mars,True,F/1800/P,F,P,FP,TRAPPIST-1e,18.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Meal Pota,True
8736_02,8736,02,Mars,False,F/1800/P,F,P,FP,TRAPPIST-1e,20.0,0-20,False,0.0,2.0,289.0,976.0,0.0,976.0,Tros Pota,True
8741_01,8741,01,Europa,True,A/91/P,A,P,AP,TRAPPIST-1e,14.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Neutrak Alaring,True
8741_02,8741,02,Europa,False,A/91/P,A,P,AP,55 Cancri e,49.0,41-60,False,0.0,3853.0,0.0,245.0,178.0,423.0,Grasath Alaring,True
8741_03,8741,03,Europa,False,A/91/P,A,P,AP,TRAPPIST-1e,49.0,41-60,False,4.0,44.0,1401.0,1043.0,0.0,1047.0,Hyaduma Stichseary,False
8743_01,8743,01,Earth,False,F/1802/P,F,P,FP,55 Cancri e,19.0,0-20,False,179.0,16.0,246.0,280.0,0.0,459.0,Isa Villenson,False
8744_01,8744,01,Earth,False,E/570/S,E,S,ES,TRAPPIST-1e,53.0,41-60,False,1613.0,0.0,0.0,0.0,7.0,1620.0,Jilly Holton,False
8749_01,8749,01,Mars,False,E/562/P,E,P,EP,TRAPPIST-1e,31.0,21-40,False,947.0,83.0,19.0,0.0,0.0,947.0,Risps Cuche,False
8750_01,8750,01,Earth,False,F/1804/P,F,P,FP,TRAPPIST-1e,18.0,0-20,False,24.0,753.0,0.0,0.0,0.0,24.0,Eriey Carlsonney,False
8751_01,8751,01,Earth,False,F/1694/S,F,S,FS,TRAPPIST-1e,24.0,21-40,False,0.0,0.0,124.0,4.0,471.0,475.0,Byront Weavesend,False
8752_01,8752,01,Mars,False,D/272/P,D,P,DP,TRAPPIST-1e,35.0,21-40,False,2758.0,0.0,1.0,0.0,0.0,2758.0,Koops Strad,False
8753_01,8753,01,Earth,False,F/1805/P,F,P,FP,TRAPPIST-1e,27.0,21-40,False,0.0,0.0,0.0,545.0,89.0,634.0,Lynnee Sellentry,False
8753_02,8753,02,Earth,False,F/1805/P,F,P,FP,TRAPPIST-1e,38.0,21-40,False,22.0,9.0,40.0,732.0,0.0,754.0,Garyan Sellentry,False
8753_03,8753,03,Earth,False,F/1805/P,F,P,FP,TRAPPIST-1e,23.0,21-40,False,0.0,0.0,9.0,69.0,1157.0,1226.0,Min Sellentry,False
8754_01,8754,01,Earth,False,G/1408/S,G,S,GS,TRAPPIST-1e,22.0,21-40,False,151.0,0.0,613.0,6.0,0.0,157.0,Camiet Popelazquez,False
8755_01,8755,01,Europa,True,D/265/S,D,S,DS,55 Cancri e,38.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Ionons Alvercal,True
8757_01,8757,01,Earth,False,G/1409/S,G,S,GS,TRAPPIST-1e,28.0,21-40,False,1.0,1484.0,210.0,0.0,5.0,6.0,Vine Danielps,True
8759_01,8759,01,Mars,False,F/1695/S,F,S,FS,TRAPPIST-1e,25.0,21-40,False,520.0,0.0,139.0,0.0,77.0,597.0,Tart Chate,False
8759_02,8759,02,Mars,False,F/1695/S,F,S,FS,TRAPPIST-1e,45.0,41-60,False,74.0,0.0,0.0,1130.0,22.0,1226.0,Crios Chate,False
8760_01,8760,01,Earth,False,F/1696/S,F,S,FS,TRAPPIST-1e,22.0,21-40,False,804.0,0.0,0.0,0.0,0.0,804.0,Tance Alvasquez,False
8762_01,8762,01,Earth,False,G/1410/S,G,S,GS,TRAPPIST-1e,30.0,21-40,False,32.0,180.0,497.0,0.0,99.0,131.0,Benry Cardner,True
8764_01,8764,01,Mars,True,F/1697/S,F,S,FS,55 Cancri e,25.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Zers Gene,True
8766_01,8766,01,Mars,True,F/1807/P,F,P,FP,TRAPPIST-1e,24.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Fles Mine,True
8769_01,8769,01,Mars,False,F/1700/S,F,S,FS,TRAPPIST-1e,44.0,41-60,False,1.0,0.0,2080.0,11.0,0.0,12.0,Chon Ches,True
8770_01,8770,01,Earth,False,F/1808/P,F,P,FP,TRAPPIST-1e,6.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Hughan Waderoachez,False
8770_02,8770,02,Earth,True,F/1808/P,F,P,FP,TRAPPIST-1e,0.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Walley Waderoachez,True
8770_03,8770,03,Earth,False,G/160/P,G,P,GP,PSO J318.5-22,14.0,0-20,False,476.0,14.0,0.0,328.0,8.0,812.0,Sony Morgerson,False
8770_04,8770,04,Earth,False,F/1808/P,F,P,FP,TRAPPIST-1e,37.0,21-40,False,0.0,0.0,11.0,1028.0,7.0,1035.0,Sandie Morgerson,False
8770_05,8770,05,Earth,False,F/1808/P,F,P,FP,TRAPPIST-1e,15.0,0-20,False,0.0,912.0,82.0,5.0,0.0,5.0,Millia Morgerson,False
8770_06,8770,06,Earth,False,F/1808/P,F,P,FP,TRAPPIST-1e,0.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Nadie Waderoachez,True
8770_07,8770,07,Earth,False,F/1808/P,F,P,FP,TRAPPIST-1e,17.0,0-20,False,0.0,810.0,66.0,0.0,0.0,0.0,Raque Waderoachez,True
8771_01,8771,01,Earth,False,G/1421/P,G,P,GP,TRAPPIST-1e,58.0,41-60,False,0.0,805.0,3.0,3.0,0.0,3.0,Ebonya Boyersons,False
8772_01,8772,01,Europa,True,B/339/S,B,S,BS,55 Cancri e,15.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,,True
8772_02,8772,02,Europa,False,G/160/P,G,P,GP,55 Cancri e,53.0,41-60,False,0.0,1127.0,0.0,3939.0,0.0,3939.0,Naosura Motled,False
8773_01,8773,01,Mars,False,D/274/P,D,P,DP,TRAPPIST-1e,29.0,21-40,False,257.0,0.0,782.0,8.0,3.0,268.0,Gorn Ica,False
8774_01,8774,01,Earth,True,G/1412/S,G,S,GS,TRAPPIST-1e,24.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Jennyn Gentledges,True
8776_01,8776,01,Earth,False,E/574/S,E,S,ES,TRAPPIST-1e,40.0,21-40,False,0.0,0.0,286.0,6.0,570.0,576.0,Winia Headardyer,True
8779_01,8779,01,Earth,False,G/1413/S,G,S,GS,55 Cancri e,21.0,21-40,False,2.0,0.0,0.0,634.0,0.0,636.0,Dandra Brensonsen,False
8780_01,8780,01,Earth,False,G/1414/S,G,S,GS,TRAPPIST-1e,30.0,21-40,False,0.0,114.0,0.0,726.0,67.0,793.0,Dory Bryangton,False
8781_01,8781,01,Earth,False,G/1415/S,G,S,GS,TRAPPIST-1e,20.0,0-20,False,0.0,91.0,2.0,623.0,93.0,716.0,Kencey Flowensley,False
8782_01,8782,01,Mars,True,F/1701/S,F,S,FS,TRAPPIST-1e,20.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Ale Butty,True
8783_01,8783,01,Mars,False,D/276/P,D,P,DP,TRAPPIST-1e,18.0,0-20,False,697.0,0.0,25.0,0.0,61.0,758.0,Pebix Wate,False
8783_02,8783,02,Mars,True,D/276/P,D,P,DP,TRAPPIST-1e,36.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Graw Wate,True
8785_01,8785,01,Earth,False,F/1810/P,F,P,FP,TRAPPIST-1e,20.0,0-20,False,874.0,0.0,80.0,0.0,0.0,874.0,Jamela Llobsoney,False
8785_02,8785,02,Earth,False,G/1422/P,G,P,GP,TRAPPIST-1e,4.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Caseya Llobsoney,True
8786_01,8786,01,Europa,True,B/284/P,B,P,BP,55 Cancri e,59.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Sadir Fringearty,True
8787_01,8787,01,Earth,False,G/1416/S,G,S,GS,TRAPPIST-1e,20.0,0-20,False,11.0,0.0,0.0,843.0,0.0,854.0,,False
8789_01,8789,01,Earth,False,G/1417/S,G,S,GS,55 Cancri e,4.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Hollie Cartez,False
8789_02,8789,02,Earth,False,E/576/S,E,S,ES,TRAPPIST-1e,23.0,21-40,False,0.0,565.0,0.0,35.0,188.0,223.0,Monard Cartez,True
8790_01,8790,01,Europa,False,D/277/P,D,P,DP,55 Cancri e,25.0,21-40,False,698.0,4978.0,0.0,146.0,0.0,844.0,Charaz Fawnsive,True
8791_01,8791,01,Earth,False,F/1812/P,F,P,FP,PSO J318.5-22,20.0,0-20,False,0.0,571.0,82.0,0.0,0.0,0.0,Jerrye Meleon,False
8794_01,8794,01,Earth,False,E/563/P,E,P,EP,TRAPPIST-1e,22.0,21-40,False,0.0,0.0,637.0,0.0,50.0,50.0,Rence Slatessen,True
8796_01,8796,01,Earth,False,G/1418/S,G,S,GS,TRAPPIST-1e,6.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Daisya Traverdy,True
